,index,Date,City,State,Country,Type,Seconds,Duration,Description,Date added,Lat,Lon
0,496,10/1/1966 19:00,edmonton (30 mi. east of&#44 hwy 16 east) (canada),ab,ca,diamond,300,5 min,Unusual ights in distance. Approached until object overhead as wide as road and ditch. Bright lights&#44 Turned head to find object in hor,8/5/2001,53.55,-113.5
1,1425,10/13/2012 20:00,calgary (canada),ab,ca,light,120,120 seconds,Bright light seen over calgary se,10/30/2012,51.083333,-114.08333300000001
2,1635,10/14/2010 22:05,calgary (canada),ab,ca,other,20,20 seckonds,ASTRONOMER REPORT:  3 objects in the night sky moving @ high rate of speed.,11/21/2010,51.083333,-114.08333300000001
3,1709,10/15/1952 24:00,edmonton (southwest of) (canada),ab,ca,cylinder,120,approx. 2 min.,Good evening folks---What I am about to discribe is what I saw back in 1952&#44in an area that is about 75 to 80 miles southwest of the ci,1/17/2004,53.55,-113.5
4,2007,10/15/2000 12:35,sherwood park (canada),ab,ca,egg,45,45 sec.,I was talking to my wife on a cell phone from a work site just North of Sherwood Park Alberta. Mid-way through the conversation I notic,1/11/2002,53.516667,-113.316667
5,2913,10/19/2000 20:00,sherwood park (canada),ab,ca,unknown,2,1 to 2 seconds,6+ beige colored objects&#44 flying in a triangular formation&#44 followed by a wispy column in the night sky over Sherwood Park&#44 Alberta.,12/2/2000,53.516667,-113.316667
6,2925,10/19/2002 17:50,calgary (canada),ab,ca,egg,600,10 mins,STRANGE OBJECT SPOTTED OVER THE CITY OF CALGARY,10/28/2002,51.083333,-114.08333300000001
7,3631,10/2/2003 12:00,hanna (canada),ab,ca,cigar,180,3 minutes,They were aligned in a triangle formation they appared to be rotating in a circle.There was a burst of green light then they disape,10/15/2003,51.633333,-111.91666699999999
8,4320,10/24/2008 22:00,edmonton (canada),ab,ca,light,900,15 minutes,Balls of lights dancing in the clouds.,10/31/2008,53.55,-113.5
9,4460,10/25/1999 14:00,edmonton (canada),ab,ca,cylinder,2400,approx: 40 mins,HBCCUFO CANADIAN REPORT:  I noticed a black cylinder orientated vertically.,8/1/2003,53.55,-113.5
10,4533,10/25/2007 22:05,vulcan (14 miles nw of) (canada),ab,ca,circle,60,50-60 seconds,bright green intensely glowing ball &#39falls&#39 rapidly from the sky and then zig zags away,3/4/2008,50.4,-113.25
11,4563,10/25/2010 07:12,barrhead (canada),ab,ca,light,90,1.5 minutes,Bright white light by tower,11/21/2010,54.116667,-114.4
12,4944,10/27/2011 21:30,calgary (canada),ab,ca,light,300,5 mins,Satellite-like object disapears and then possiblly flashes three times brightly.,12/12/2011,51.083333,-114.08333300000001
13,6901,10/7/2005 10:30,cardston (canada),ab,ca,cone,5,5 seconds,Bright blue ball of light,10/11/2005,49.2,-113.316667
14,6941,10/7/2009 01:00,barrhead (canada),ab,ca,light,15,15 seconds,Slow green light over treeline,11/21/2010,54.116667,-114.4
15,7346,10/9/2011 06:30,edmonton (canada),ab,ca,other,1200,20 min approx,Round shape with bright orange tail,10/10/2011,53.55,-113.5
16,7874,11/11/1978 18:00,st. albert (canada),ab,ca,unknown,1200,10-20 minutes,In response to sighting of 08/15/78 in St. Albert,9/2/2005,53.633333,-113.63333300000001
17,7971,11/11/2006 01:00,cold lake (canada),ab,ca,,120,2 minutes,Two occasions of possible humanoid extraterrestrial encounters in Cold Lake&#44 Alberta,2/4/2013,54.465,-110.18305600000001
18,8038,11/11/2012 02:25,calgary (canada),ab,ca,disk,9,9 seconds,Grey disk. One blue light.  Smaller then smart car but bigger then basketball,11/19/2012,51.083333,-114.08333300000001
19,8065,11/11/2013 17:00,ponoka (canada),ab,ca,light,3600,>1 hour,Bright light&#44 watched for an hour&#44 watched it speed up and go east and stop over field by Ponoka&#44 AB and then disappear.,11/20/2013,52.683333,-113.566667
20,8287,11/1/2002 16:45,calgary (canada),ab,ca,sphere,120,1-2 minutes,Observed sun reflecting off object following behind and to the right of commercial aircraft in Canada.,4/27/2004,51.083333,-114.08333300000001
21,8359,1/11/2005 17:08,calgary (canada),ab,ca,other,600,10 minutes,&quot;That&#39s no ordinary cloud.&quot;,1/19/2005,51.083333,-114.08333300000001
22,8529,1/11/2012 11:15,edmonton (canada),ab,ca,unknown,1200,20 minutes,Orange pulsating beam in sky.,1/12/2012,53.55,-113.5
23,8813,11/12/2012 21:00,canmore (canada),ab,ca,fireball,1,1 second,Huge Green Fireball Dropping from sky by Lac Des Arcs - Canmore Canada,11/19/2012,51.1,-115.35
24,9329,11/15/1984 10:15,hay lakes (canada),ab,ca,circle,2700,45 minutews,Large UFO hovering  50 feet above farm-house&#44 in Alberta&#44 witnessed by Police Officer.,5/15/2006,53.2,-113.05
25,9532,11/15/2005 17:30,edmonton (canada),ab,ca,triangle,120,2 minutes,Triangular craft clearly seen at night near edmonton with a hollow centre.,12/16/2005,53.55,-113.5
26,12084,1/12/2008 20:50,calgary (canada),ab,ca,light,2400,40 minutes,flashing,1/21/2008,51.083333,-114.08333300000001
27,12314,11/22/2003 22:30,airdrie (canada),ab,ca,unknown,1200,approx: 20 minutes,HBCCUFO CANADIAN REPORT:  Beam of light comes from the sky.,1/17/2004,51.266667,-114.016667
28,13408,11/28/2003 00:00,didsbury (canada),ab,ca,light,180,3 minutes,HBCCUFO CANADIAN REPORT:  Three white/yellow lights in color moving around in the sky.,12/9/2003,51.666667,-114.13333300000001
29,13419,11/28/2004 10:00,edmonton (canada),ab,ca,light,120,2 minutes,Bright light outside of Edmonton/Sherwoodpark,12/3/2004,53.55,-113.5
30,13872,11/30/2011 22:30,grande prairie (canada),ab,ca,other,300,5 minutes,Large red craft in the sky over Grande Prairie&#44 Alberta Canada.  2  witnesses.,12/12/2011,55.166667,-118.8
31,14326,11/4/1999 12:05,spruce grove (canada),ab,ca,cone,420,7 minutes,I was driving west on highway 16 and off to the south a cone shaped glow appeared to be moving southwest.  The shape look very similar,12/2/2000,53.533333,-113.91666699999999
32,14739,1/15/1999 17:00,calgary (canada),ab,ca,diamond,600,10 minutes,We saw the saucer shaped object move slowly across the sky&#44 much slower than an airplane would. Also there was no noise like an airplan,12/2/2000,51.083333,-114.08333300000001
33,14789,1/15/2002 01:00,st. albert (canada),ab,ca,light,120,2 minutes,Very cold&#44 small bright (buglike) light&#44 movement around streetlight.,3/11/2006,53.633333,-113.63333300000001
34,15501,1/16/2014 08:30,edmonton (canada),ab,ca,formation,1200,20 minutes,Metallic cloud cloaked object made up of three orb shaped components hovering in sky in broad daylight by international airport.,3/27/2014,53.55,-113.5
35,15670,1/17/2005 20:35,calgary (canada),ab,ca,fireball,240,2-4 min,12 ufos flew over head,1/27/2005,51.083333,-114.08333300000001
36,15775,11/7/2010 15:00,calgary (canada),ab,ca,oval,120,2 minutes,huge shiny oval shaped object seen in calgary,11/21/2010,51.083333,-114.08333300000001
37,15802,11/7/2012 02:00,bonnyville (canada),ab,ca,unknown,3,3 seconds,Thousands hear aircraft dissapear over bonnyville alberta at the speed of light&#33,11/19/2012,54.267778,-110.75083300000001
38,16079,1/18/2007 18:15,calgary (canada),ab,ca,circle,300,5 minutes,I looked out the back main window which faces WSW towards the geographically.  ((NUFORC Note:  Probably Venus.  PD)),2/24/2007,51.083333,-114.08333300000001
39,17413,12/1/2004 08:05,pincher creek (canada),ab,ca,teardrop,120,2 minutes,The UFO was shaped like a tear drop on fire and descended slowly until out of sight.,12/3/2004,49.483333,-113.95
40,18178,12/14/2012 17:21,airdrie (canada),ab,ca,fireball,30,30 seconds,Strange blue&#44 fireball like like streaking in the sky&#44 within atmosphere.,12/20/2012,51.266667,-114.016667
41,18550,12/16/2006 18:50,bellis (canada),ab,ca,disk,60,1min,15-20 red flashing lights on saucer shaped......,2/1/2007,54.143056,-112.15111100000001
42,18613,12/16/2013 18:45,lethbridge (canada),ab,ca,light,60,30-60 seconds,Light in the sky passing over head&#44 then fading away.,12/23/2013,48.366667,-53.86666700000001
43,19083,1/2/2002 08:32,fort mcmurray (canada),ab,ca,cone,7200,2 hours,A large partcially cone shaperd crafted appaered over a back road when me and my friend were drinking down dirt roads near Ft. McMurry,1/29/2002,56.733333,-111.38333300000001
44,19184,1/2/2012 07:20,brooks (canada),ab,ca,cigar,60,1 min,Floating Barge seen near Suffield Air Base Alberta Canada Jan. 02. 2012,2/10/2012,50.566667,-111.9
45,19840,12/22/2001 03:06,taber (east of) (canada),ab,ca,light,300,5 min.,unusual lights in the sky.,1/11/2002,49.783333,-112.15
46,19879,12/22/2007 19:00,edmonton (canada),ab,ca,unknown,3,3 secs,Edmonton Alberta Canada&#44 Huge object W/ Flashing lights closer then planes&#44 helicoptors or even hot air balloons. approx 7 pm DEC 22,1/21/2008,53.55,-113.5
47,19903,12/22/2011 05:00,calgary (canada),ab,ca,cylinder,5,3-5 seconds,Large&#44 bright&#44 green&#44 fast moving object falling from the sky and suddenly vanishing before crashing.,1/12/2012,51.083333,-114.08333300000001
48,20065,12/23/2010 18:00,lethbridge (canada),ab,ca,unknown,300,five minutes,anomalous object with erractic flight patterns over Lethbridge&#44 Alberta.,1/5/2011,48.366667,-53.86666700000001
49,20202,12/24/2003 13:00,airdrie (canada),ab,ca,sphere,20,15 to 20 seconds,HBCCUFO CANADIAN REPORT:  They all saw what looked like a large round ball or chrome colored marble.,1/17/2004,51.266667,-114.016667
50,21302,12/30/2000 20:55,calgary (canada),ab,ca,fireball,240,3-4 minutes,We videotaped a fireball crahing to earth....newsreporter &amp; scientist can&#39t explain our footage..,2/18/2001,51.083333,-114.08333300000001
51,21331,12/30/2004 17:00,high river (canada),ab,ca,rectangle,900,15 minutes,3 hovering bars over mountains change brightness and move up and down and back and forth for 15 minutes,12/16/2005,50.583333,-113.86666699999999
52,22619,12/5/2006 18:00,high prairie (canada),ab,ca,disk,600,10 min,Two redish orange lights on the outside of the middle.Three orange lights around the back.The craft made no noise.,12/7/2006,55.433333,-116.483333
53,22821,1/25/2014 22:45,calgary (canada),ab,ca,changing,300,5 minutes,Orange (and blue tinged) objects observed over south west Calgary.,1/30/2014,51.083333,-114.08333300000001
54,23141,12/7/1999 21:30,red deer (canada),ab,ca,disk,45,45 seconds,I witnessed an object pass over my neighborhood at an unknown altitude but below the cloud cover(1000-2000 ft.).  I&#39m assuming from my,12/2/2000,52.266667,-113.8
55,23163,12/7/2002 01:30,edson (canada),ab,ca,circle,240,4 min,Large circular object surrounded by lights with four nossles&#44 motionless and silent,12/23/2002,53.583333,-116.41666699999999
56,23374,12/7/2013 06:00,hinton (canada),ab,ca,sphere,10,10 seconds,Silver/orange sphere travelling north east between 10&#44000-20&#44000ft,12/23/2013,53.4,-117.58333300000001
57,24343,1/3/2007 06:20,airdrie (canada),ab,ca,unknown,2,few seconds,Telescope+Exploring=UFO,2/1/2007,51.266667,-114.016667
58,25208,1/8/2002 03:16,calgary (canada),ab,ca,light,2,1-2 seconds,I am a Flight Engineer with a Canadian frieght company.We had just taken off on runway 280 and were climbing out on the runway heading.,1/29/2002,51.083333,-114.08333300000001
59,25540,2/10/2001 18:30,calgary (canada),ab,ca,oval,37800,1 1/2 hours,Two cloud-shrouded craft&#44 joined by a cylinder&#44 traversed the night sky; a power outage occurred as they passed overhead.,8/16/2002,51.083333,-114.08333300000001
60,25917,2/1/2007 02:00,calgary (canada),ab,ca,flash,120,less than  2 min,triangle of white static with no solid form&#44 the static image was like moving simular to a blank tv screen,2/24/2007,51.083333,-114.08333300000001
61,26079,2/12/2004 02:30,calgary (canada),ab,ca,unknown,420,5:00-7:00min.,Had a multycoloured pulsing strobe-light  sort of like a disco light.,3/2/2004,51.083333,-114.08333300000001
62,26383,2/14/2001 22:00,calgary (canada),ab,ca,cylinder,180,approx: two hours,HBCCUFO CANADIAN REPORT:  Object caused a power outage?,3/17/2004,51.083333,-114.08333300000001
63,26420,2/14/2004 23:00,bonnyville (canada),ab,ca,fireball,15,15 seconds,shot dowards at an angle from the sky with distinct orange flames trailing it then went behind a tree and could not be seen after that,3/2/2004,54.267778,-110.75083300000001
64,26776,2/15/2010 06:05,cold lake (canada),ab,ca,light,300,5 min,Gold  color slow moving star no noise over CFB Cold Lake,4/13/2010,54.465,-110.18305600000001
65,26936,2/16/2008 02:17,edmonton (canada),ab,ca,light,3600,1 hour and going&#33&#33,Canadian aliens??????,3/4/2008,53.55,-113.5
66,27036,2/17/2002 18:41,calgary (canada),ab,ca,sphere,5,3-5 seconds,Bright ball of light seen flying above us no more than 50 feet away in Calgary Alberta.,2/22/2002,51.083333,-114.08333300000001
67,27040,2/17/2002 22:30,calgary (canada),ab,ca,circle,120,1-2 minutes,I looked out my window and there was a dancing circular object which then dissapered.,2/5/2003,51.083333,-114.08333300000001
68,27359,2/19/2007 16:00,edmonton (canada),ab,ca,circle,240,4 mins,The black ball then seems to go strait up and totally out of site.,8/7/2007,53.55,-113.5
69,27554,2/20/2008 20:00,jasper (canada),ab,ca,light,71,1:11,A strange&#44 colour changing&#44 swaying&#44 pulsing light during an eclipes of the moon in Jasper&#44 Alberta.  ((NUFORC Note:  Sirius??  PD)),3/4/2008,52.883333,-118.08333300000001
70,27684,2/21/2005 00:14,grande prairie (canada),ab,ca,cone,300,5 min.,Green Cone UFO,4/16/2005,55.166667,-118.8
71,27686,2/21/2005 13:00,edmonton (canada),ab,ca,cigar,2,a few seconds,them object moved speedily throught the sky to disapear to the north,5/11/2005,53.55,-113.5
72,27736,2/21/2011 00:45,calgary (canada),ab,ca,light,10,10 seconds,Calgary Orb streaming across the night sky&#44 disappearing into &quot;warp field&quot;,3/10/2011,51.083333,-114.08333300000001
73,28037,2/22/2004 21:30,edmonton (canada),ab,ca,formation,1800,30 minutes?,Orange Ball,3/2/2004,53.55,-113.5
74,28038,2/22/2004 22:30,calgary (canada),ab,ca,light,480,8 minutes,HBCCUFO CANADIAN REPORT:  Alternating blue&#44 red&#44 bright white&#44 dull white&#44 yellowish light.,3/17/2004,51.083333,-114.08333300000001
75,28544,2/25/2007 03:00,westlock (canada),ab,ca,,1800,half an hour,After years of living and working in the &quot;big city&quot; of Edmonton&#44 I came to live on  my parents&#39 farm in Westlock in 2004. In this relat,3/8/2007,54.15,-113.86666699999999
76,28550,2/25/2007 23:25,calgary (canada),ab,ca,circle,600,10 minutes,Again&#44 before going to bed at around&#44 while looking out our bedroom window which faces west&#44 but downtown Calgary is southwest from our,3/8/2007,51.083333,-114.08333300000001
77,28766,2/27/1997 17:23,stanmore (canada),ab,ca,sphere,15,15seconds,heading west to hanna ab hiway9 noticedan object at230.0 at about 20degress above horrizon object appeared to be aspherical shape  very,12/2/2000,51.583333,-111.516667
78,28827,2/27/2006 22:45,edmonton (canada),ab,ca,cigar,360,6 mins,two crafts&#44 one ontop of the other&#44 flying in a straight line away from my view&#44 with lights blinking in sequence&#44 over Edmonton Canada,3/11/2006,53.55,-113.5
79,28958,2/28/2004 18:10,st. albert (canada),ab,ca,sphere,900,15 min,Weather balloon doing some experiment?  Recorded the event with a telescope&#33,3/2/2004,53.633333,-113.63333300000001
80,29967,2/8/2011 20:38,kitscoty (canada),ab,ca,other,1500,20-25 min,Bright reddish stationary object sighted for approximately 20-25 minutes in Alberta Canada.,2/18/2011,53.333333,-110.33333300000001
81,30085,2/9/2004 20:30,calgary (canada),ab,ca,sphere,1800,30min,2 bright objects in the sky hovering and signaling each other.,2/12/2004,51.083333,-114.08333300000001
82,30483,3/11/2007 20:30,red deer (canada),ab,ca,sphere,3600,1hour-?,A spherical light appeared in the sky&#44 and has not moved.,4/27/2007,52.266667,-113.8
83,30497,3/11/2009 05:30,taber (canada),ab,ca,other,15,10 to 15 seconds,two very bright lights inside the big dipper enlarged in size then deminished within a second or 2,3/19/2009,49.783333,-112.15
84,30672,3/1/2005 00:00,calgary (canada),ab,ca,triangle,7200,long over 2 houers,stoped and then spann looking for close life forms i think then stoped and started swooping down,7/5/2005,51.083333,-114.08333300000001
85,31630,3/15/2003 01:00,edmonton (canada),ab,ca,triangle,5,5seconds at a time,Bright lights&#44 triangular object and a loud sound&#44 Don&#39t know if i am crazy?,5/27/2003,53.55,-113.5
86,31650,3/15/2004 15:42,calgary (canada),ab,ca,formation,120,1-2 minutes,Spherical White-Silver objects in formation seen over Western Calgary,7/5/2005,51.083333,-114.08333300000001
87,31875,3/16/2007 08:45,calgary (canada),ab,ca,circle,180,3 minutes+-,Fast hard high altitude maneuvers,4/27/2007,51.083333,-114.08333300000001
88,31990,3/17/1997 01:30,calgary (canada),ab,ca,triangle,180,3 minutes,Phoenix Lights observed in Calgary Canada 4 days after the initial sighting,12/12/2011,51.083333,-114.08333300000001
89,32101,3/17/2011 22:35,airdrie (canada),ab,ca,formation,10,10 seconds,Airdrie,3/23/2011,51.266667,-114.016667
90,32529,3/20/2005 18:00,jasper (canada),ab,ca,disk,300,5 minutes,Classic UFO Flying Saucer seen in Mountains near Jasper,3/11/2006,52.883333,-118.08333300000001
91,33589,3/26/2004 07:30,lethbridge (canada),ab,ca,sphere,510,8:30,I se what seems to be a star but looks like a plane lights so i keep looking and it is still in the same place for awhile i go outside,3/28/2004,48.366667,-53.86666700000001
92,34012,3/29/2004 20:45,edmonton (canada),ab,ca,formation,3,2-3 seconds,tight faint formation directly over Edmonton&#44 AB Canada. Going NNW.,4/9/2004,53.55,-113.5
93,34014,3/29/2004 21:30,nanton (north of) (canada),ab,ca,light,600,10 minutes,On March 29th 2004 I saw a bright light in the sky ....got a little video too&#33,4/9/2004,50.35,-113.766667
94,34060,3/29/2010 20:45,calgary (canada),ab,ca,light,10,10 seconds,7-8 UFO&#39s and a pterodactyl sighting.,4/13/2010,51.083333,-114.08333300000001
95,34647,3/4/2004 20:00,edmonton (canada),ab,ca,other,5,5 secs,white LIGHT lasted 5 seconds,3/9/2004,53.55,-113.5
